ngram,ngram_length,real_count,fake_count,real_doc_freq,fake_doc_freq,frequency_ratio,frequency_difference,abs_frequency_difference,log_odds_ratio,abs_log_odds,chi2_statistic,chi2_p_value,preference,chi2_fdr_p_value,chi2_significant
rose mcgowan s,3,7,1,0.0004013531334212488,0.0001737619461337967,0.43294030035993547,-0.0002275911872874521,0.0002275911872874521,-0.8373830915952851,0.8373830915952851,0.157557568397796,0.6914152318200764,real,1.0,False
pregnant kylie jenner,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
lovingly years marriage,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
10 things know,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
jenner blake griffin,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
sofia richie s,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
split lovingly years,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
kendall jenner blake,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
wonder woman 2,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
theroux split lovingly,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
sexual harassment claims,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
khloé kardashian s,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
kim kardashian new,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
s white house,3,4,3,0.00022934464766928502,0.0005212858384013901,2.2729365768896614,0.0002919411907321051,0.0002919411907321051,0.8213646924648301,0.8213646924648301,0.44628078839050844,0.5041064607993979,fake,0.9572358637651488,False
sarah jessica parker,3,21,15,0.0012040594002637464,0.0026064291920069507,2.1647015017996774,0.0014023697917432043,0.0014023697917432043,0.7736875244716688,0.7736875244716688,4.624074862720097,0.03152625847141496,fake,0.12295240803851834,False
timeline selena gomez,3,7,5,0.0004013531334212488,0.0008688097306689834,2.1647015017996774,0.00046745659724773466,0.00046745659724773466,0.7727502311589122,0.7727502311589122,1.036376002466956,0.30866581826939193,fake,0.740886921391147,False
jimmy kimmel live,3,13,2,0.0007453701049251763,0.0003475238922675934,0.4662434003876228,-0.0003978462126575829,0.0003978462126575829,-0.763445526527552,0.763445526527552,0.5336043949909884,0.4650954264743583,real,0.9431308085463648,False
cena nikki bella,3,13,2,0.0007453701049251763,0.0003475238922675934,0.4662434003876228,-0.0003978462126575829,0.0003978462126575829,-0.763445526527552,0.763445526527552,0.5336043949909884,0.4650954264743583,real,0.9431308085463648,False
john cena nikki,3,13,2,0.0007453701049251763,0.0003475238922675934,0.4662434003876228,-0.0003978462126575829,0.0003978462126575829,-0.763445526527552,0.763445526527552,0.5336043949909884,0.4650954264743583,real,0.9431308085463648,False
lies season 2,3,13,2,0.0007453701049251763,0.0003475238922675934,0.4662434003876228,-0.0003978462126575829,0.0003978462126575829,-0.763445526527552,0.763445526527552,0.5336043949909884,0.4650954264743583,real,0.9431308085463648,False
affleck lindsay shookus,3,10,7,0.0005733616191732126,0.0012163336229365769,2.1214074717636837,0.0006429720037633643,0.0006429720037633643,0.7527233180772177,0.7527233180772177,1.6436306826031477,0.19982805101795356,fake,0.5169021523780738,False
christina el moussa,3,25,4,0.0014334040479330313,0.0006950477845351868,0.4848931364031277,-0.0007383562633978446,0.0007383562633978446,-0.724565892547681,0.724565892547681,1.3442166667745934,0.24629171724347704,real,0.6151226632632654,False
victoria s secret,3,31,5,0.001777421019436959,0.0008688097306689834,0.48880356492250776,-0.0009086112887679755,0.0009086112887679755,-0.7167043930802074,0.7167043930802074,1.7563185699375918,0.18508436781820473,real,0.4995897200331011,False
j lo rod,3,6,4,0.00034401697150392754,0.0006950477845351868,2.0203880683463655,0.00035103081303125924,0.00035103081303125924,0.7036408192878328,0.7036408192878328,0.5568247376369322,0.45554244060894433,fake,0.9431308085463648,False
donald trump jr,3,6,4,0.00034401697150392754,0.0006950477845351868,2.0203880683463655,0.00035103081303125924,0.00035103081303125924,0.7036408192878328,0.7036408192878328,0.5568247376369322,0.45554244060894433,fake,0.9431308085463648,False
n y c,3,6,4,0.00034401697150392754,0.0006950477845351868,2.0203880683463655,0.00035103081303125924,0.00035103081303125924,0.7036408192878328,0.7036408192878328,0.5568247376369322,0.45554244060894433,fake,0.9431308085463648,False
hailey baldwin s,3,6,4,0.00034401697150392754,0.0006950477845351868,2.0203880683463655,0.00035103081303125924,0.00035103081303125924,0.7036408192878328,0.7036408192878328,0.5568247376369322,0.45554244060894433,fake,0.9431308085463648,False
kardashian s new,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
justin bieber wants,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
amid pregnancy rumors,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
year restraining order,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
amid sexual harassment,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
kanye west kim,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
ashton kutcher s,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
mariah carey nick,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
matt lauer today,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
women s march,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
kim kardashian just,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
reed ian somerhalder,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
kim kourtney kardashian,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
did kim kardashian,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
markle s ex,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
bieber wants selena,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
s need know,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
s new love,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
vanity fair cover,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
21 year old,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
meghan duchess sussex,3,3,2,0.00017200848575196377,0.0003475238922675934,2.0203880683463655,0.00017551540651562962,0.00017551540651562962,0.7034651670163024,0.7034651670163024,0.0722030588149964,0.788155727462979,fake,1.0,False
taylor swift s,3,79,13,0.004529556791468379,0.002258905299739357,0.49870338395891295,-0.0022706514917290224,0.0022706514917290224,-0.6980221667347408,0.6980221667347408,5.087338589376081,0.02410115144511337,real,0.09775427026137982,False
meghan markle prince,3,29,19,0.0016627486956023163,0.0033014769765421373,1.985553791305911,0.001638728280939821,0.001638728280939821,0.6875406695726983,0.6875406695726983,4.861576403575522,0.027461233587077385,fake,0.11034173423076869,False
wedding prince harry,3,24,4,0.0013760678860157102,0.0006950477845351868,0.5050970170865914,-0.0006810201014805234,0.0006810201014805234,-0.6836864812100245,0.6836864812100245,1.147635520179878,0.28404466555585883,real,0.69570360114406,False
things didn t,3,18,3,0.0010320509145117826,0.0005212858384013901,0.5050970170865914,-0.0005107650761103924,0.0005107650761103924,-0.6835159172060322,0.6835159172060322,0.7472395629946297,0.38735161123136586,real,0.8356904974225638,False
middleton s wedding,3,18,3,0.0010320509145117826,0.0005212858384013901,0.5050970170865914,-0.0005107650761103924,0.0005107650761103924,-0.6835159172060322,0.6835159172060322,0.7472395629946297,0.38735161123136586,real,0.8356904974225638,False
louis arthur charles,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
paltrow s goop,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
john legend s,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
ex girlfriend s,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
year old son,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
weight loss journey,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
jamie lynn spears,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
emmy awards 2017,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
jessica biel s,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
gives birth child,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
expecting baby girl,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
kids choice awards,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
justin timberlake s,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
game thrones star,3,6,1,0.00034401697150392754,0.0001737619461337967,0.5050970170865914,-0.00017025502537013084,0.00017025502537013084,-0.6831750542297967,0.6831750542297967,0.04292588095831155,0.835864897575866,real,1.0,False
kylie jenner s,3,34,22,0.0019494295051889227,0.0038227628149435275,1.96096488986559,0.0018733333097546048,0.0018733333097546048,0.675315398986481,0.675315398986481,5.551490090966032,0.01846496096176618,fake,0.07953246400345801,False
markle prince harry,3,28,18,0.0016054125336849951,0.0031277150304083404,1.9482313516197094,0.0015223024967233453,0.0015223024967233453,0.6684478757984724,0.6684478757984724,4.3267017216477415,0.03751888094940376,fake,0.14195576598020676,False
months giving birth,3,5,3,0.0002866808095866063,0.0005212858384013901,1.818349261511729,0.00023460502881478382,0.00023460502881478382,0.5981637901914099,0.5981637901914099,0.17790121816763935,0.6731831391654272,fake,1.0,False
boyfriend bryan randall,3,5,3,0.0002866808095866063,0.0005212858384013901,1.818349261511729,0.00023460502881478382,0.00023460502881478382,0.5981637901914099,0.5981637901914099,0.17790121816763935,0.6731831391654272,fake,1.0,False
jenner s pregnancy,3,5,3,0.0002866808095866063,0.0005212858384013901,1.818349261511729,0.00023460502881478382,0.00023460502881478382,0.5981637901914099,0.5981637901914099,0.17790121816763935,0.6731831391654272,fake,1.0,False
swift s reputation,3,11,2,0.0006306977810905338,0.0003475238922675934,0.5510149277308269,-0.0002831738888229404,0.0002831738888229404,-0.596276690587652,0.596276690587652,0.21706687215575055,0.6412839605661327,real,1.0,False
queen elizabeth ii,3,11,2,0.0006306977810905338,0.0003475238922675934,0.5510149277308269,-0.0002831738888229404,0.0002831738888229404,-0.596276690587652,0.596276690587652,0.21706687215575055,0.6412839605661327,real,1.0,False
jennifer lawrence s,3,11,2,0.0006306977810905338,0.0003475238922675934,0.5510149277308269,-0.0002831738888229404,0.0002831738888229404,-0.596276690587652,0.596276690587652,0.21706687215575055,0.6412839605661327,real,1.0,False
mandy moore s,3,11,2,0.0006306977810905338,0.0003475238922675934,0.5510149277308269,-0.0002831738888229404,0.0002831738888229404,-0.596276690587652,0.596276690587652,0.21706687215575055,0.6412839605661327,real,1.0,False
complete timeline selena,3,7,4,0.0004013531334212488,0.0006950477845351868,1.7317612014397419,0.000293694651113938,0.000293694651113938,0.5494327819223445,0.5494327819223445,0.2897211570724778,0.5903992747849395,fake,1.0,False
selena gomez s,3,41,23,0.0023507826386101713,0.003996524761077324,1.7000826428768199,0.0016457421224671527,0.0016457421224671527,0.5323278454793998,0.5323278454793998,3.6823843249121753,0.054990159932987344,fake,0.19744056907062532,False
taylor swift joe,3,11,6,0.0006306977810905338,0.0010425716768027802,1.653044783192481,0.00041187389571224644,0.00041187389571224644,0.5030311293204601,0.5030311293204601,0.518826697134061,0.47134260913727877,fake,0.9431308085463648,False
swift joe alwyn,3,11,6,0.0006306977810905338,0.0010425716768027802,1.653044783192481,0.00041187389571224644,0.00041187389571224644,0.5030311293204601,0.5030311293204601,0.518826697134061,0.47134260913727877,fake,0.9431308085463648,False
complete winners list,3,10,2,0.0005733616191732126,0.0003475238922675934,0.6061164205039096,-0.0002258377269056192,0.0002258377269056192,-0.5009091400825285,0.5009091400825285,0.10179396186059862,0.7496873390238503,real,1.0,False
complete list winners,3,10,2,0.0005733616191732126,0.0003475238922675934,0.6061164205039096,-0.0002258377269056192,0.0002258377269056192,-0.5009091400825285,0.5009091400825285,0.10179396186059862,0.7496873390238503,real,1.0,False
s ex husband,3,10,2,0.0005733616191732126,0.0003475238922675934,0.6061164205039096,-0.0002258377269056192,0.0002258377269056192,-0.5009091400825285,0.5009091400825285,0.10179396186059862,0.7496873390238503,real,1.0,False
husband mike fisher,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
inside kim kardashian,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
kardashian christmas card,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
season 2 s,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
attend royal wedding,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
hough brooks laich,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
jonas priyanka chopra,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
jessica simpson s,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
julianne hough brooks,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
gives birth welcomes,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
2017 emmy awards,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
jenna dewan s,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
z s 4,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
2017 cma awards,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
run ii tour,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
s 4 44,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
s new music,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
replacing matt lauer,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
prince george s,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
mary j blige,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
blake lively ryan,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
daughter s birth,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
kylie jenner says,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
priyanka chopra nick,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
s new album,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
margot robbie s,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
melania trump s,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
meghan markle married,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
pippa middleton wedding,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
pregnant khloé kardashian,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
lively ryan reynolds,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
nick jonas priyanka,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
chopra nick jonas,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
ciara russell wilson,3,5,1,0.0002866808095866063,0.0001737619461337967,0.6061164205039096,-0.0001129188634528096,0.0001129188634528096,-0.5007961431873105,0.5007961431873105,0.0,1.0,real,1.0,False
harry meghan markle,3,76,41,0.004357548305716415,0.007124239791485664,1.6349192921487037,0.0027666914857692494,0.0027666914857692494,0.4943761088054328,0.4943761088054328,6.060285476867638,0.013825533337672469,fake,0.069401439625742,False
prince harry meghan,3,77,41,0.004414884467633736,0.007124239791485664,1.6136865740688504,0.002709355323851928,0.002709355323851928,0.4812464384793898,0.4812464384793898,5.752077187310893,0.016469172174508977,fake,0.07590791174978229,False
jennifer lopez s,3,19,10,0.0010893870764291038,0.0017376194613379669,1.5950432118523938,0.0006482323849088631,0.0006482323849088631,0.4675499779235866,0.4675499779235866,0.983332123748589,0.3213775407531089,fake,0.740886921391147,False
jenna dewan tatum,3,14,3,0.0008027062668424976,0.0005212858384013901,0.6494104505399032,-0.00028142042844110746,0.00028142042844110746,-0.4319719336873894,0.4319719336873894,0.16256576039493395,0.6868051859988624,real,1.0,False
golden globes 2018,3,14,3,0.0008027062668424976,0.0005212858384013901,0.6494104505399032,-0.00028142042844110746,0.00028142042844110746,-0.4319719336873894,0.4319719336873894,0.16256576039493395,0.6868051859988624,real,1.0,False
kate middleton s,3,20,10,0.0011467232383464252,0.0017376194613379669,1.515291051259774,0.0005908962229915417,0.0005908962229915417,0.4161992831973581,0.4161992831973581,0.7569711483206035,0.3842780592881375,fake,0.8356904974225638,False
s royal wedding,3,10,5,0.0005733616191732126,0.0008688097306689834,1.515291051259774,0.00029544811149577086,0.00029544811149577086,0.41590319486352395,0.41590319486352395,0.2167026189955457,0.6415639250953278,fake,1.0,False
tristan thompson cheating,3,8,4,0.00045868929533857003,0.0006950477845351868,1.5152910512597741,0.00023635848919661674,0.00023635848919661674,0.4158440284695158,0.4158440284695158,0.1221411215769173,0.7267237734579268,fake,1.0,False
post baby body,3,6,3,0.00034401697150392754,0.0005212858384013901,1.5152910512597741,0.00017726886689746257,0.00017726886689746257,0.41578487914892365,0.41578487914892365,0.04250029455316688,0.8366690598326856,fake,1.0,False
new baby girl,3,6,3,0.00034401697150392754,0.0005212858384013901,1.5152910512597741,0.00017726886689746257,0.00017726886689746257,0.41578487914892365,0.41578487914892365,0.04250029455316688,0.8366690598326856,fake,1.0,False
kevin hart s,3,6,3,0.00034401697150392754,0.0005212858384013901,1.5152910512597741,0.00017726886689746257,0.00017726886689746257,0.41578487914892365,0.41578487914892365,0.04250029455316688,0.8366690598326856,fake,1.0,False
wants selena gomez,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
william prince harry,3,4,2,0.00022934464766928502,0.0003475238922675934,1.5152910512597741,0.00011817924459830837,0.00011817924459830837,0.4157257468942548,0.4157257468942548,0.00011575832786208764,0.9914156423161821,fake,1.0,False
