char_count,word_count,paragraph_count,sentence_count,avg_paragraph_length,avg_sentence_length,avg_word_length,long_word_ratio,words_per_paragraph,sentences_per_paragraph,flesch_reading_ease,flesch_kincaid_grade,automated_readability_index,coleman_liau_index,gunning_fog_index,lexical_diversity,avg_syllables_per_word,function_word_ratio,content_word_ratio,formal_word_ratio,unique_word_count,vocabulary_richness,period_count,comma_count,semicolon_count,colon_count,exclamation_count,question_count,dash_count,parentheses_count,quote_count,caps_word_count,caps_ratio,title_case_ratio,punctuation_density,exclamation_ratio,question_ratio,quote_density,attribution_count,attribution_word_count,certainty_count,speculation_count,emotional_count,bias_count,sensational_count,time_reference_count,url_count,number_count,percentage_count,first_person_count,third_person_count,attribution_ratio,certainty_ratio,speculation_ratio,emotional_ratio,bias_ratio,sensational_ratio,first_person_ratio,third_person_ratio,speculation_certainty_ratio,objectivity_score,sentiment_polarity,sentiment_subjectivity,topic_coherence,narrative_element_count,complex_conjunction_count,abstract_word_count,concrete_word_count,abstract_concrete_ratio,semantic_complexity,label,subject
1819,282,1,11,1819.0,25.636363636363637,5.414893617021277,0.3120567375886525,282.0,11.0,32.412000000000035,15.744170212765955,18.174148936170212,13.980851063829792,18.655886524822694,0.6595744680851063,1.7659574468085106,0.2198581560283688,0.7801418439716312,0.0,186,65.95744680851064,10,11,0,3,0,0,4,0,0,42,0.14893617021276595,0.12056737588652482,0.015393073117097306,0.0,0.0,0.0,1,3,0,1,0,0,1,2,0,0,0,1,6,0.0035460992907801418,0.0,0.0035460992907801418,0.0,0.0,0.0035460992907801418,0.0035460992907801418,0.02127659574468085,1.0,0.8571428571428571,0.03614885114885115,0.35773060273060275,0.038170793940817696,0,0,0,6,0.0,0.0,fake,Government News
447,79,1,2,446.0,39.5,4.632911392405063,0.24050632911392406,79.0,2.0,28.41923076923078,18.984102564102567,19.891012658227844,10.061538461538461,19.702564102564104,0.7721518987341772,1.5822784810126582,0.26582278481012656,0.7341772151898734,0.0,61,77.21518987341773,2,3,0,0,0,0,1,2,0,4,0.05063291139240506,0.10126582278481013,0.017897091722595078,0.0,0.0,0.0,2,1,0,0,0,0,1,1,0,1,0,0,0,0.02531645569620253,0.0,0.0,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.3444444444444444,0.6777777777777777,0.14754098360655737,0,0,0,2,0.0,0.0,real,worldnews
1880,314,1,15,1877.0,20.933333333333334,4.952229299363057,0.2929936305732484,314.0,15.0,44.18069230769234,12.264307692307693,12.295000000000002,10.996153846153845,15.499487179487183,0.5668789808917197,1.6910828025477707,0.2898089171974522,0.7101910828025477,0.0,178,56.68789808917197,15,17,0,0,0,0,1,4,0,3,0.009554140127388535,0.1592356687898089,0.019680851063829788,0.0,0.0,0.0,5,4,0,1,0,0,0,1,0,1,0,1,6,0.01592356687898089,0.0,0.0031847133757961785,0.0,0.0,0.0,0.0031847133757961785,0.01910828025477707,1.0,0.8571428571428572,-0.03529411764705882,0.2774509803921569,0.07891433113189938,0,0,0,3,0.0,0.0,real,worldnews
3559,566,1,35,3559.0,16.17142857142857,5.249116607773852,0.30212014134275617,566.0,35.0,54.66791727291624,9.769844107254212,11.61686863437955,12.15971731448763,13.301933070047808,0.5636042402826855,1.6996466431095407,0.254416961130742,0.7455830388692579,0.0,319,56.360424028268554,34,24,0,3,0,1,3,2,0,2,0.0035335689045936395,0.12897526501766785,0.018825512784490024,0.0,0.02857142857142857,0.0,7,4,0,4,0,1,0,3,0,4,0,4,25,0.012367491166077738,0.0,0.007067137809187279,0.0,0.0017667844522968198,0.0,0.007067137809187279,0.044169611307420496,4.0,0.8620689655172413,0.03956453634085212,0.47018170426065176,0.05249037940416918,0,0,0,5,0.0,0.0,fake,News
2562,432,1,22,2562.0,19.636363636363637,4.914351851851852,0.27546296296296297,432.0,22.0,53.50913379737045,10.894564136559499,11.978501984126986,10.613921113689099,13.12831731300409,0.5902777777777778,1.6365740740740742,0.2569444444444444,0.7430555555555556,0.0,255,59.02777777777778,20,19,0,0,0,1,5,4,0,2,0.004629629629629629,0.16666666666666666,0.01912568306010929,0.0,0.047619047619047616,0.0,1,1,0,2,1,0,0,0,0,2,0,1,10,0.0023148148148148147,0.0,0.004629629629629629,0.0023148148148148147,0.0,0.0,0.0023148148148148147,0.023148148148148147,2.0,0.9090909090909091,0.06785714285714285,0.46051587301587305,0.08848857083512349,0,0,0,4,0.0,0.0,fake,News
2266,386,1,24,2266.0,16.083333333333332,4.839378238341969,0.23575129533678757,386.0,24.0,62.56470560527556,8.891587376354217,10.136198775317947,9.799999999999997,11.163259538389074,0.5466321243523317,1.528497409326425,0.20984455958549222,0.7901554404145078,0.0,211,54.66321243523316,21,19,0,0,0,2,2,8,0,6,0.015544041450777202,0.19430051813471502,0.02294792586054722,0.0,0.08695652173913043,0.0,0,1,1,1,0,1,0,0,0,5,0,2,13,0.0,0.0025906735751295338,0.0025906735751295338,0.0,0.0025906735751295338,0.0,0.0051813471502590676,0.03367875647668394,1.0,0.8666666666666667,0.2034090909090909,0.5797348484848486,0.06671172495588899,0,0,0,6,0.0,0.0,fake,News
2413,386,1,17,2413.0,22.705882352941178,5.233160621761658,0.2979274611398964,386.0,17.0,41.54656049984763,13.105190490704054,14.571127704968,12.542487046632125,16.33623895153917,0.5751295336787565,1.689119170984456,0.26424870466321243,0.7357512953367875,0.0,222,57.51295336787565,15,23,0,3,0,1,5,0,0,1,0.0025906735751295338,0.11658031088082901,0.01947782842934107,0.0,0.0625,0.0,2,1,0,2,0,0,1,1,0,0,0,2,8,0.0051813471502590676,0.0,0.0051813471502590676,0.0,0.0,0.0025906735751295338,0.0051813471502590676,0.02072538860103627,2.0,0.7999999999999999,0.0015054390054390055,0.44590132090132095,0.061465564841615326,0,0,0,2,0.0,0.0,fake,News
425,72,1,4,424.0,18.0,4.875,0.2638888888888889,72.0,4.0,34.96588028169015,17.20147887323944,19.28125,11.222535211267608,19.83380281690141,0.7638888888888888,1.6111111111111112,0.2638888888888889,0.7361111111111112,0.0,55,76.38888888888889,4,2,0,0,0,0,2,2,0,3,0.041666666666666664,0.2777777777777778,0.023529411764705882,0.0,0.0,0.0,2,1,0,0,0,0,0,1,0,0,0,2,0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.02878787878787879,0.4515151515151515,0.056603773584905655,0,0,0,0,0.0,0.0,real,worldnews
1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,fake,politics
2210,356,1,22,2209.0,16.181818181818183,5.191011235955056,0.3202247191011236,356.0,22.0,43.84504556752282,12.33158243579122,13.460839391936553,12.076619718309857,14.888152444076225,0.6207865168539326,1.6825842696629214,0.21348314606741572,0.7865168539325843,0.0,221,62.07865168539326,22,14,4,1,0,0,8,6,0,6,0.016853932584269662,0.26685393258426965,0.024886877828054297,0.0,0.0,0.0,2,2,0,0,0,0,0,3,0,9,0,0,2,0.0056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0056179775280898875,0.0,1.0,-0.054242424242424245,0.3891919191919192,0.036219174087723,0,0,0,3,0.0,0.0,real,worldnews
2968,484,1,18,2967.0,26.88888888888889,5.107438016528926,0.26859504132231404,484.0,18.0,38.4240113871636,14.566097308488612,16.04269972451791,12.144927536231886,17.441407867494824,0.5867768595041323,1.6983471074380165,0.24173553719008264,0.7582644628099173,0.0,284,58.67768595041323,18,26,0,0,0,0,5,4,0,5,0.010330578512396695,0.09297520661157024,0.017857142857142856,0.0,0.0,0.0,4,4,1,3,0,1,0,1,0,5,0,0,5,0.008264462809917356,0.002066115702479339,0.006198347107438017,0.0,0.002066115702479339,0.0,0.0,0.010330578512396695,3.0,1.0,-0.022362514029180706,0.40136363636363637,0.0753908036337674,0,0,0,2,0.0,0.0,real,worldnews
7562,1251,1,70,7562.0,17.87142857142857,4.999200639488409,0.27258193445243806,1251.0,70.0,53.3583517647059,10.383597647058824,11.307411482578637,10.912320000000001,12.728941176470588,0.4636290967226219,1.618705035971223,0.22941646682653877,0.7705835331734612,0.0,580,46.36290967226219,66,62,0,4,0,3,10,0,0,13,0.010391686650679457,0.14788169464428458,0.019174821475800054,0.0,0.043478260869565216,0.0,11,4,0,4,0,0,2,6,0,8,0,18,35,0.008792965627498001,0.0,0.0031974420463629096,0.0,0.0,0.0015987210231814548,0.014388489208633094,0.027977617905675458,4.0,0.6603773584905661,0.1556676458462172,0.49581581117295387,0.06203699168122462,2,0,2,5,0.4,0.0015987210231814548,fake,left-news
3283,535,1,27,3280.0,19.814814814814813,5.11214953271028,0.28785046728971964,535.0,27.0,49.781654551748034,11.238338525441332,12.555631706472823,11.456822429906545,14.80443059882312,0.5495327102803739,1.6429906542056074,0.19813084112149532,0.8018691588785047,0.0,294,54.953271028037385,24,31,0,2,1,1,8,4,0,1,0.001869158878504673,0.09158878504672897,0.02162656107219007,0.038461538461538464,0.038461538461538464,0.0,0,2,0,3,1,0,0,1,0,13,4,7,15,0.0,0.0,0.005607476635514018,0.001869158878504673,0.0,0.0,0.013084112149532711,0.028037383177570093,3.0,0.6818181818181818,0.07884920634920636,0.4437566137566137,0.04975167784017662,0,0,1,6,0.16666666666666666,0.001869158878504673,fake,left-news
581,84,1,3,580.0,28.0,5.916666666666667,0.39285714285714285,84.0,3.0,25.861767068273082,16.525301204819282,20.270833333333336,16.742168674698792,21.669076305220884,0.7142857142857143,1.8333333333333333,0.20238095238095238,0.7976190476190477,0.0,60,71.42857142857143,3,4,0,0,0,0,3,2,0,1,0.011904761904761904,0.2261904761904762,0.020654044750430294,0.0,0.0,0.0,3,1,0,0,0,0,0,1,0,0,0,0,0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01428571428571429,0.19999999999999998,0.20392156862745098,0,0,0,2,0.0,0.0,real,politicsNews
150,28,1,1,149.0,28.0,4.357142857142857,0.17857142857142858,28.0,1.0,60.579285714285746,11.765714285714285,13.092142857142854,8.0,14.057142857142859,0.8571428571428571,1.3928571428571428,0.25,0.75,0.0,24,85.71428571428571,0,1,0,0,1,0,0,0,0,0,0.0,0.14285714285714285,0.013333333333333334,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,1.0,1.0,0.95,1.0,0.0,0,0,0,0,0.0,0.0,fake,politics
4026,665,1,32,4025.0,20.78125,5.049624060150376,0.281203007518797,665.0,32.0,48.635174208144804,11.9659532428356,13.403729323308276,11.230769230769234,14.752518853695324,0.556390977443609,1.6135338345864663,0.2586466165413534,0.7413533834586465,0.0,370,55.639097744360896,31,30,0,0,0,1,7,4,0,2,0.0030075187969924814,0.14736842105263157,0.018132141082960754,0.0,0.03125,0.0,5,2,0,2,2,0,1,2,0,0,0,2,19,0.007518796992481203,0.0,0.0030075187969924814,0.0030075187969924814,0.0,0.0015037593984962407,0.0030075187969924814,0.02857142857142857,2.0,0.9047619047619047,0.07554907427788783,0.35350050138185735,0.04587274449347492,1,0,0,8,0.0,0.0,real,politicsNews
2471,407,1,23,2470.0,17.695652173913043,5.068796068796069,0.2628992628992629,407.0,23.0,51.786446720248904,11.344669432201197,13.128240010345273,11.214778325123152,13.571998962924553,0.6117936117936118,1.5798525798525798,0.21621621621621623,0.7837837837837838,0.0,249,61.17936117936118,23,26,0,0,0,0,2,4,0,3,0.007371007371007371,0.15724815724815724,0.02225819506272764,0.0,0.0,0.0,8,2,0,2,0,0,0,1,0,0,0,7,12,0.019656019656019656,0.0,0.004914004914004914,0.0,0.0,0.0,0.0171990171990172,0.029484029484029485,2.0,0.6315789473684211,0.08697916666666666,0.3236111111111111,0.037601197327832514,0,1,1,4,0.25,0.004914004914004914,real,politicsNews
1945,295,1,21,1944.0,14.047619047619047,5.579661016949153,0.36610169491525424,295.0,21.0,34.736326530612274,13.631292517006802,15.350203389830511,14.256462585034015,16.56326530612245,0.6169491525423729,1.776271186440678,0.2305084745762712,0.7694915254237288,0.0,182,61.694915254237294,21,13,0,0,0,0,3,2,0,10,0.03389830508474576,0.17288135593220338,0.02005141388174807,0.0,0.0,0.0,6,4,1,1,0,0,0,1,0,4,0,0,4,0.020338983050847456,0.003389830508474576,0.003389830508474576,0.0,0.0,0.0,0.0,0.013559322033898305,1.0,1.0,-0.024242424242424242,0.38274747474747467,0.03577332545848287,0,1,0,0,0.0,0.003389830508474576,real,politicsNews
4971,778,1,55,4969.0,14.145454545454545,5.375321336760925,0.35861182519280205,778.0,55.0,41.43677171814676,12.305441119691118,13.60026349614396,12.885456885456886,15.543487773487776,0.5359897172236504,1.7583547557840618,0.2493573264781491,0.7506426735218509,0.0,417,53.59897172236504,55,42,0,0,0,0,8,2,0,11,0.014138817480719794,0.17866323907455012,0.02152484409575538,0.0,0.0,0.0,7,4,0,4,1,0,0,2,0,11,0,2,8,0.008997429305912597,0.0,0.005141388174807198,0.0012853470437017994,0.0,0.0,0.002570694087403599,0.010282776349614395,4.0,0.8,0.008381336405529967,0.3323348694316437,0.03184698939118536,1,1,0,4,0.0,0.0012853470437017994,real,politicsNews
2553,387,1,22,2553.0,17.59090909090909,5.589147286821706,0.37467700258397935,387.0,22.0,35.10674418604651,12.940812107788851,14.109169435215946,14.23152454780362,17.08719084533038,0.6227390180878553,1.8372093023255813,0.21963824289405684,0.7803617571059431,0.0,241,62.273901808785524,19,25,0,3,0,2,1,0,0,5,0.012919896640826873,0.14987080103359174,0.019584802193497845,0.0,0.09523809523809523,0.0,0,0,0,1,0,0,0,1,0,1,0,1,11,0.0,0.0,0.002583979328165375,0.0,0.0,0.0,0.002583979328165375,0.028423772609819122,1.0,0.9166666666666667,-0.15246212121212122,0.3881944444444445,0.05563463885820802,0,1,0,3,0.0,0.002583979328165375,fake,News
2984,471,1,24,2984.0,19.625,5.286624203821656,0.31634819532908703,471.0,24.0,35.92250000000004,14.086914893617024,15.220000000000006,13.001702127659577,17.740425531914894,0.5711252653927813,1.7707006369426752,0.24416135881104034,0.7558386411889597,0.0,269,57.11252653927813,22,17,5,1,0,1,8,0,0,4,0.008492569002123142,0.09341825902335456,0.018096514745308313,0.0,0.043478260869565216,0.0,1,2,0,1,0,0,0,1,0,5,0,10,3,0.0021231422505307855,0.0,0.0021231422505307855,0.0,0.0,0.0,0.021231422505307854,0.006369426751592357,1.0,0.23076923076923078,0.009265734265734266,0.40923335923335924,0.06180729040324448,0,0,0,5,0.0,0.0,fake,Government News
1770,309,1,17,1770.0,18.176470588235293,4.692556634304207,0.1941747572815534,309.0,17.0,64.24026699029126,9.782258437355527,11.707656033287101,9.080906148867314,11.935367545076284,0.6601941747572816,1.4983818770226538,0.20711974110032363,0.7928802588996764,0.0,204,66.01941747572816,10,19,0,4,1,5,8,4,0,3,0.009708737864077669,0.13915857605177995,0.0288135593220339,0.0625,0.3125,0.0,0,0,1,2,0,1,0,0,0,2,0,2,12,0.0,0.003236245954692557,0.006472491909385114,0.0,0.003236245954692557,0.0,0.006472491909385114,0.038834951456310676,2.0,0.8571428571428571,0.056250000000000015,0.4122710622710623,0.03958898899408418,0,0,0,2,0.0,0.0,fake,News
3335,564,1,28,3335.0,20.142857142857142,4.904255319148936,0.25177304964539005,564.0,28.0,53.032777777777795,11.051702127659578,12.113486997635931,10.57978723404256,13.67470449172577,0.5585106382978723,1.5921985815602837,0.225177304964539,0.774822695035461,0.0,315,55.85106382978723,24,19,0,4,0,3,11,0,0,4,0.0070921985815602835,0.12588652482269502,0.018290854572713643,0.0,0.1111111111111111,0.0,2,2,1,2,0,0,0,1,0,5,0,9,21,0.0035460992907801418,0.0017730496453900709,0.0035460992907801418,0.0,0.0,0.0,0.015957446808510637,0.03723404255319149,2.0,0.7000000000000001,0.009369369369369369,0.5103153153153153,0.04734208736801325,1,0,3,3,1.0,0.005319148936170213,fake,left-news
2584,402,1,24,2583.0,16.75,5.425373134328358,0.31592039800995025,402.0,24.0,40.053058144113436,12.915865599159996,14.676139041633931,13.200498753117209,15.923402021262632,0.6318407960199005,1.7512437810945274,0.24129353233830847,0.7587064676616915,0.0,254,63.18407960199005,24,20,0,0,0,0,8,2,0,5,0.012437810945273632,0.1890547263681592,0.02089783281733746,0.0,0.0,0.0,6,3,1,1,0,0,0,2,0,7,0,0,3,0.014925373134328358,0.0024875621890547263,0.0024875621890547263,0.0,0.0,0.0,0.0,0.007462686567164179,1.0,1.0,0.07708675424192665,0.3084222769567597,0.0347725782042203,0,0,0,1,0.0,0.0,real,politicsNews
2399,389,1,30,2399.0,12.966666666666667,5.169665809768637,0.30848329048843187,389.0,30.0,48.75652173913045,10.638840579710145,11.332169442271152,11.500775193798454,15.10252780586451,0.6118251928020566,1.699228791773779,0.2750642673521851,0.724935732647815,0.0,238,61.18251928020566,32,20,0,0,0,0,6,2,0,4,0.010282776349614395,0.15938303341902313,0.02501042100875365,0.0,0.0,0.0,5,1,0,2,0,0,0,1,0,5,0,3,10,0.012853470437017995,0.0,0.005141388174807198,0.0,0.0,0.0,0.007712082262210797,0.02570694087403599,2.0,0.7692307692307693,0.1373280885780886,0.3858799533799534,0.03661967099567185,1,0,0,3,0.0,0.0,real,politicsNews
2485,428,1,20,2485.0,21.4,4.787383177570093,0.21962616822429906,428.0,20.0,58.21400000000001,10.456000000000003,11.818574766355134,9.90607476635514,13.793644859813083,0.5957943925233645,1.5560747663551402,0.24299065420560748,0.7570093457943925,0.0,255,59.57943925233645,19,23,0,0,0,0,3,0,0,1,0.002336448598130841,0.12383177570093458,0.018108651911468814,0.0,0.0,0.0,2,1,0,2,0,0,0,0,0,5,0,4,26,0.004672897196261682,0.0,0.004672897196261682,0.0,0.0,0.0,0.009345794392523364,0.06074766355140187,2.0,0.8666666666666667,0.01388888888888889,0.26958812260536397,0.07351837522524958,0,0,0,3,0.0,0.0,fake,News
4670,730,1,40,4670.0,18.25,5.373972602739726,0.28356164383561644,730.0,40.0,46.113608058608094,11.464725274725279,13.214744292237441,12.650000000000002,13.620512820512822,0.5534246575342465,1.6849315068493151,0.21506849315068494,0.784931506849315,0.0,404,55.342465753424655,36,37,0,11,0,3,4,18,8,2,0.0027397260273972603,0.14794520547945206,0.023340471092077087,0.0,0.07692307692307693,0.010958904109589041,1,3,0,1,0,0,0,2,4,22,0,6,14,0.0013698630136986301,0.0,0.0013698630136986301,0.0,0.0,0.0,0.00821917808219178,0.019178082191780823,1.0,0.7000000000000001,0.0455654761904762,0.37878968253968254,0.05420259479808514,0,1,1,3,0.3333333333333333,0.0027397260273972603,fake,News
2670,434,1,23,2669.0,18.869565217391305,5.124423963133641,0.29493087557603687,434.0,23.0,41.36516666666668,12.855759259259262,13.506036866359445,11.749074074074073,16.41777777777778,0.5714285714285714,1.7488479262672811,0.2511520737327189,0.7488479262672811,0.0,248,57.14285714285714,23,26,0,0,0,0,17,4,0,2,0.004608294930875576,0.1935483870967742,0.026217228464419477,0.0,0.0,0.0,6,3,1,2,0,0,0,2,0,2,0,0,10,0.013824884792626729,0.002304147465437788,0.004608294930875576,0.0,0.0,0.0,0.0,0.02304147465437788,2.0,1.0,0.009469696969696951,0.41401515151515156,0.05693850333361814,0,1,0,1,0.0,0.002304147465437788,real,worldnews
1190,189,1,10,1189.0,18.9,5.26984126984127,0.30158730158730157,189.0,10.0,46.90300000000002,11.387744680851068,12.790952380952383,12.581914893617025,13.690212765957448,0.6825396825396826,1.7248677248677249,0.25396825396825395,0.746031746031746,0.0,129,68.25396825396825,10,6,0,0,0,0,4,4,0,4,0.021164021164021163,0.2804232804232804,0.020168067226890758,0.0,0.0,0.0,4,1,0,0,1,0,0,2,0,0,0,2,5,0.021164021164021163,0.0,0.0,0.005291005291005291,0.0,0.0,0.010582010582010581,0.026455026455026454,0.0,0.7142857142857143,0.04772727272727273,0.17803030303030304,0.050954394208164305,0,0,0,0,0.0,0.0,real,worldnews
2485,411,1,18,2481.0,22.833333333333332,5.029197080291971,0.2895377128953771,411.0,18.0,43.28144189383073,13.213931133428982,14.316341777586949,11.633170731707317,16.47632711621234,0.5669099756690997,1.6472019464720196,0.2822384428223844,0.7177615571776156,0.0,233,56.69099756690997,19,17,0,0,0,0,3,2,0,2,0.004866180048661801,0.12652068126520682,0.016498993963782696,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,4,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021897810218978103,0.0,1.0,-0.006266367377478503,0.41518892630003734,0.0752252294645475,1,0,0,3,0.0,0.0,real,worldnews
2605,419,1,23,2604.0,18.217391304347824,5.186157517899761,0.29594272076372313,419.0,23.0,41.52419391759324,12.176373446697188,12.474074636580603,12.027817745803357,14.68013952474384,0.5584725536992841,1.756563245823389,0.22911694510739858,0.7708830548926014,0.0,234,55.847255369928405,23,29,0,0,0,0,6,2,0,1,0.002386634844868735,0.13842482100238662,0.023032629558541268,0.0,0.0,0.0,4,2,0,2,0,0,1,1,0,19,0,1,3,0.00954653937947494,0.0,0.00477326968973747,0.0,0.0,0.002386634844868735,0.002386634844868735,0.007159904534606206,2.0,0.75,0.1066701680672269,0.411624649859944,0.07891753458697072,2,0,0,3,0.0,0.0,real,worldnews
795,131,1,11,794.0,11.909090909090908,5.022900763358779,0.31297709923664124,131.0,11.0,48.47355769230771,10.53519230769231,10.352862595419847,10.843076923076925,12.653846153846155,0.5190839694656488,1.7557251908396947,0.2900763358778626,0.7099236641221374,0.0,68,51.908396946564885,11,4,0,0,0,0,1,4,0,4,0.030534351145038167,0.2900763358778626,0.025157232704402517,0.0,0.0,0.0,3,2,0,0,0,0,0,1,0,0,0,0,3,0.022900763358778626,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.0,1.0,-0.12,0.48,0.04773873185637891,0,0,0,0,0.0,0.0,real,worldnews
1683,279,1,12,1682.0,23.25,5.014336917562724,0.2939068100358423,279.0,12.0,40.548758064516136,14.53472759856631,16.137526881720426,11.328315412186381,17.898351254480286,0.6917562724014337,1.6881720430107527,0.25448028673835127,0.7455197132616487,0.0,193,69.17562724014337,11,22,0,0,0,0,5,2,0,2,0.007168458781362007,0.1863799283154122,0.023767082590612002,0.0,0.0,0.0,3,3,0,1,0,0,0,0,0,6,0,1,7,0.010752688172043012,0.0,0.0035842293906810036,0.0,0.0,0.0,0.0035842293906810036,0.025089605734767026,1.0,0.875,0.010145888594164461,0.3570070733863837,0.07807323844076362,0,0,0,2,0.0,0.0,fake,left-news
1172,215,1,5,1171.0,43.0,4.432558139534883,0.16744186046511628,215.0,5.0,41.60209302325582,18.139069767441857,20.947348837209297,8.923720930232559,19.432558139534887,0.586046511627907,1.441860465116279,0.2651162790697674,0.7348837209302326,0.0,126,58.6046511627907,4,4,0,3,0,0,0,0,0,20,0.09302325581395349,0.16279069767441862,0.00938566552901024,0.0,0.0,0.0,1,1,1,0,0,1,0,3,0,0,0,10,6,0.004651162790697674,0.004651162790697674,0.0,0.0,0.004651162790697674,0.0,0.046511627906976744,0.027906976744186046,0.0,0.375,0.06834215167548502,0.34435626102292777,0.08932320534021457,0,0,0,2,0.0,0.0,fake,left-news
2975,514,1,20,2974.0,25.7,4.7684824902723735,0.2198443579766537,514.0,20.0,48.582573929961114,12.867630350194553,13.879552529182881,10.096108949416344,16.583501945525292,0.5544747081712063,1.583657587548638,0.2529182879377432,0.7470817120622568,0.0,285,55.447470817120625,17,20,2,0,1,2,6,2,0,1,0.0019455252918287938,0.2237354085603113,0.01680672268907563,0.05,0.1,0.0,3,3,0,2,1,0,0,0,0,14,0,2,10,0.005836575875486381,0.0,0.0038910505836575876,0.0019455252918287938,0.0,0.0,0.0038910505836575876,0.019455252918287938,2.0,0.8333333333333334,0.08392992424242424,0.3330555555555556,0.07826452301115638,0,0,0,5,0.0,0.0,fake,Government News
3758,626,1,34,3757.0,18.41176470588235,4.998402555910543,0.30990415335463256,626.0,34.0,41.69570935342125,12.872222222222224,13.03840196426458,12.34677966101695,15.723791588198367,0.5926517571884984,1.6725239616613419,0.22044728434504793,0.7795527156549521,0.0,371,59.26517571884984,34,29,0,1,0,0,23,2,0,2,0.003194888178913738,0.1805111821086262,0.02368281000532198,0.0,0.0,0.0,1,2,0,2,0,0,1,1,0,19,0,1,15,0.001597444089456869,0.0,0.003194888178913738,0.0,0.0,0.001597444089456869,0.001597444089456869,0.023961661341853034,2.0,0.9375,0.13568840579710142,0.4539855072463768,0.051980271147514176,0,0,1,3,0.3333333333333333,0.001597444089456869,real,politicsNews
2628,452,1,26,2628.0,17.384615384615383,4.8097345132743365,0.26548672566371684,452.0,26.0,55.016954277286146,10.264292035398231,10.640516224188794,9.60088495575221,12.400589970501475,0.5442477876106194,1.5884955752212389,0.2588495575221239,0.7411504424778761,0.0,246,54.424778761061944,25,24,0,6,0,0,2,6,0,1,0.0022123893805309734,0.1747787610619469,0.023972602739726026,0.0,0.0,0.0,0,2,0,1,1,1,0,0,1,4,0,10,21,0.0,0.0,0.0022123893805309734,0.0022123893805309734,0.0022123893805309734,0.0,0.022123893805309734,0.046460176991150445,1.0,0.6774193548387097,0.09985221674876849,0.48527093596059123,0.07960647275451271,0,1,0,3,0.0,0.0022123893805309734,fake,News
1412,256,1,15,1411.0,17.066666666666666,4.4921875,0.20703125,256.0,15.0,66.24748958333335,8.258968750000001,8.261536458333332,7.840624999999999,10.420416666666668,0.62890625,1.46875,0.2421875,0.7578125,0.0,161,62.890625,14,8,0,3,0,0,3,2,0,24,0.09375,0.140625,0.021246458923512748,0.0,0.0,0.0,1,1,1,0,0,1,0,1,0,1,0,6,6,0.00390625,0.00390625,0.0,0.0,0.00390625,0.0,0.0234375,0.0234375,0.0,0.5,-0.01596835703978561,0.514553700267986,0.06575808811605005,1,0,0,2,0.0,0.0,fake,left-news
2741,412,1,26,2740.0,15.846153846153847,5.652912621359223,0.3592233009708738,412.0,26.0,28.715436131386895,14.359293187347934,15.47021844660194,14.567883211678836,18.341654501216546,0.6092233009708737,1.8980582524271845,0.2111650485436893,0.7888349514563107,0.0,251,60.922330097087375,26,32,0,0,0,0,4,2,0,6,0.014563106796116505,0.24514563106796117,0.02334914264866837,0.0,0.0,0.0,5,2,0,1,0,0,1,3,0,9,0,0,6,0.012135922330097087,0.0,0.0024271844660194173,0.0,0.0,0.0024271844660194173,0.0,0.014563106796116505,1.0,1.0,0.030032467532467536,0.4168939393939395,0.03773261996882023,1,0,0,4,0.0,0.0,real,politicsNews
601,102,1,4,600.0,25.5,4.892156862745098,0.2647058823529412,102.0,4.0,45.344521452145244,15.29841584158416,18.445392156862745,11.0,17.42706270627063,0.696078431372549,1.5392156862745099,0.23529411764705882,0.7647058823529411,0.0,71,69.6078431372549,3,5,0,0,0,0,1,2,0,2,0.0196078431372549,0.19607843137254902,0.018302828618968387,0.0,0.0,0.0,1,2,0,0,0,0,0,1,0,0,0,5,1,0.00980392156862745,0.0,0.0,0.0,0.0,0.0,0.049019607843137254,0.00980392156862745,0.0,0.16666666666666666,0.3666666666666667,0.4000000000000001,0.07139265962795376,0,0,0,0,0.0,0.0,real,politicsNews
